,from,where,text,movie_num,text_processed,trilogy,name,species,affiliation,gender,pronouns,hair,skin,homeworld,death,height,eyes,class,mass,apprentices,birth,families,parents,matched_name,community
5079,sola,"INT. PADME'S PARENTS' HOUSE, MAIN ROOM - AFTERNOON","It's obvious he has feelings for you. Are you saying, little baby sister, that you haven't noticed?",2,its obvious he has feelings for you are you saying little baby sister that you havent noticed,1,sola naberrie,Human,,Female,She/her,Brown,Light,Naboo,,,Blue,,,,,Naberrie family,Ruwee Naberrie,sola,5.0
5080,sola,"INT. PADME'S PARENTS' HOUSE, MAIN ROOM - AFTERNOON","(laughing) Well, maybe you haven't noticed the way he looks at you. I think you're afraid to.",2,laughing well maybe you havent noticed the way he looks at you i think youre afraid to,1,sola naberrie,Human,,Female,She/her,Brown,Light,Naboo,,,Blue,,,,,Naberrie family,Ruwee Naberrie,sola,5.0
5081,speaker a,FODE/BEED :,Toogi! Toogie! Toong mee cha kulkah du Boonta magi! tah oos azalus ooval Poddraces.,1,toogi toogie toong mee cha kulkah du boonta magi tah oos azalus ooval poddraces,1,,,,,,,,,,,,,,,,,,,
5082,speaker a,EXT. MOS ESPA - DESERT RACE ARENA - DAY,La Yma beestoo,1,la yma beestoo,1,,,,,,,,,,,,,,,,,,,
5083,speaker a,EXT. MOS ESPA - DESERT RACE ARENA - DAY,eh Gasgano doowa newpa Ord Petrovia!,1,eh gasgano doowa newpa ord petrovia,1,,,,,,,,,,,,,,,,,,,
5084,speaker a,EXT. MOS ESPA - DESERT RACE ARENA - DAY,"Poo tula moosta, woe grane champio Sebulba du Pixelito! Splastyleeya bookie ookie!",1,poo tula moosta woe grane champio sebulba du pixelito splastyleeya bookie ookie,1,,,,,,,,,,,,,,,,,,,
5085,speaker a,EXT. MOS ESPA - DESERT RACE ARENA - DAY,Wampa peedunkee unko,1,wampa peedunkee unko,1,,,,,,,,,,,,,,,,,,,
5086,speaker a,EXT. MOS ESPA - ARENA - ROYAL BOX - DAY,"O grandio lust, Jabba Du Hutt, amu intoe tah parena.",1,o grandio lust jabba du hutt amu intoe tah parena,1,,,,,,,,,,,,,,,,,,,
5087,speaker a,EXT. MOS ESPA - ARENA - STARTING GRID - DAY,Ya pawa culka doe rundee!,1,ya pawa culka doe rundee,1,,,,,,,,,,,,,,,,,,,
5088,speaker a,EXT. MOS ESPA - ARENA - STARTING GRID - DAY,An dare ovv!,1,an dare ovv,1,,,,,,,,,,,,,,,,,,,
5089,speaker a,EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY,Sebulba! Ka pa me cheespa wata!,1,sebulba ka pa me cheespa wata,1,,,,,,,,,,,,,,,,,,,
5090,speaker a,EXT. MOS ESPA - RACETRACK - DAY,Steeth pa nagoola!,1,steeth pa nagoola,1,,,,,,,,,,,,,,,,,,,
5091,speaker a,EXT. MOS ESPA - RACETRACK - DAY,Ody Mandrell! Coona wa wunda dunko!,1,ody mandrell coona wa wunda dunko,1,,,,,,,,,,,,,,,,,,,
5092,speaker a,EXT. MOS ESPA - RACETRACK - DAY,Oh noah!,1,oh noah,1,,,,,,,,,,,,,,,,,,,
5093,speaker a,EXT. MOS ESPA - RACETRACK - DAY,Inkabunga.,1,inkabunga,1,,,,,,,,,,,,,,,,,,,
5094,speaker a,EXT. MOS ESPA - RACETRACK - DAY,Punda tah punda!,1,punda tah punda,1,,,,,,,,,,,,,,,,,,,
5095,speaker a,EXT. MOS ESPA - RACETRACK - DAY,Bongo du bongu!,1,bongo du bongu,1,,,,,,,,,,,,,,,,,,,
5096,speaker b,FODE/BEED :,"That's absolutly right. And a big turnout here, from all corners of the Outer Rim territories. I see the contestants are making their way out onto the starting grid.",1,thats absolutly right and a big turnout here from all corners of the outer rim territories i see the contestants are making their way out onto the starting grid,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5097,speaker b,EXT. MOS ESPA - DESERT RACE ARENA - DAY,I see Ben Quadinaros from the Tund system.,1,i see ben quadinaros from the tund system,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5098,speaker b,EXT. MOS ESPA - DESERT RACE ARENA - DAY,"Two time winner, Boles Roor",1,two time winner boles roor,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5099,speaker b,EXT. MOS ESPA - DESERT RACE ARENA - DAY,"And a late entry, Anakin Skywalker, a local boy.",1,and a late entry anakin skywalker a local boy,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5100,speaker b,EXT. MOS ESPA - DESERT RACE ARENA - DAY,I see the flaggers are moving onto the track.,1,i see the flaggers are moving onto the track,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5101,speaker b,EXT. MOS ESPA - ARENA - STARTING GRID - DAY,"Hey, it looks like they're clearing the grid.",1,hey it looks like theyre clearing the grid,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5102,speaker b,EXT. MOS ESPA - ARENA ANNOUNCER'S BOX - DAY,Start your engines.,1,start your engines,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5103,speaker b,EXT. MOS ESPA - ARENA - STARTING GRID - DAY,Oh wait. Little Skywalker has stalled.,1,oh wait little skywalker has stalled,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5104,speaker b,EXT. MOS ESPA - ARENA - STARTING GRID - DAY,And there goes Skywalker He'll be hard pressed to catch up with the leaders today.,1,and there goes skywalker hell be hard pressed to catch up with the leaders today,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5105,speaker b,EXT. MOS ESPA - RACETRACK - DAY,Looks like a few Tusken Riaders have campe out on the canyon dune turn.,1,looks like a few tusken riaders have campe out on the canyon dune turn,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5106,speaker b,EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY,There goes Quadinaros' power couplings.,1,there goes quadinaros power couplings,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5107,speaker b,EXT. MOS ESPA - RACETRACK - DAY,It looks like Skywalker is moving up through the field. He's in,1,it looks like skywalker is moving up through the field hes in,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5108,speaker b,EXT. MOS ESPA - RACETRACK - DAY,"At the start of the third and final lap, Sebulba is in the lead, closely followed by Skywalker",1,at the start of the third and final lap sebulba is in the lead closely followed by skywalker,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5109,speaker b,EXT. MOS ESPA - RACETRACK - DAY,Skywalker is forced onto the service ramp!,1,skywalker is forced onto the service ramp,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5110,speaker b,EXT. MOS ESPA - RACETRACK - DAY,Amazing a controlled thrust and he's back on course! What a move!,1,amazing a controlled thrust and hes back on course what a move,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5111,speaker b,EXT. MOS ESPA - RACETRACK - DAY,He's catching Sebulba.,1,hes catching sebulba,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5112,speaker b,EXT. MOS ESPA - RACETRACK - DAY,That little human being is out of his mind.,1,that little human being is out of his mind,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5113,speaker b,EXT. MOS ESPA - RACETRACK - DAY,They're side by side!,1,theyre side by side,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5114,speaker b,EXT. MOS ESPA - RACETRACK - DAY,It's Skywalker! The crowd are going nuts! Oh Ah Oh Ah,1,its skywalker the crowd are going nuts oh ah oh ah,1,unidentified clarr speaker,Chiss,Chiss Ascendancy,,,,,,,,,,,,,Clarr family,,speaker b,5.0
5115,stormtrooper,99 EXT FOREST - GENERATOR BUNKER,"All right, move it! I said move it! Go on!",6,all right move it i said move it go on,2,unidentified coastal defender stormtrooper (bestine iv),Human,Galactic Empire,Male,,,,,"Between 3 ABY and 4 ABY, Bestine IV",,,,,,,,,stormtrooper,2.0
5116,stormtrooper,99 EXT FOREST - GENERATOR BUNKER,Let's go!,6,lets go,2,unidentified coastal defender stormtrooper (bestine iv),Human,Galactic Empire,Male,,,,,"Between 3 ABY and 4 ABY, Bestine IV",,,,,,,,,stormtrooper,2.0
5117,stormtrooper,99 EXT FOREST - GENERATOR BUNKER,Freeze! Don't move!,6,freeze dont move,2,unidentified coastal defender stormtrooper (bestine iv),Human,Galactic Empire,Male,,,,,"Between 3 ABY and 4 ABY, Bestine IV",,,,,,,,,stormtrooper,2.0
5118,stormtrooper,116 EXT FOREST - GENERATOR BUNKER,(OS) Freeze!,6,os freeze,2,unidentified coastal defender stormtrooper (bestine iv),Human,Galactic Empire,Male,,,,,"Between 3 ABY and 4 ABY, Bestine IV",,,,,,,,,stormtrooper,2.0
5119,stormtrooper,116 EXT FOREST - GENERATOR BUNKER,Don't move!,6,dont move,2,unidentified coastal defender stormtrooper (bestine iv),Human,Galactic Empire,Male,,,,,"Between 3 ABY and 4 ABY, Bestine IV",,,,,,,,,stormtrooper,2.0
5120,stormtrooper,116 EXT FOREST - GENERATOR BUNKER,Hands up! Stand up!,6,hands up stand up,2,unidentified coastal defender stormtrooper (bestine iv),Human,Galactic Empire,Male,,,,,"Between 3 ABY and 4 ABY, Bestine IV",,,,,,,,,stormtrooper,2.0
5121,strange voice,6 EXT JABBA'S PALACE - GATE,Tee chuta hhat yudd!,6,tee chuta hhat yudd,2,,,,,,,,,,,,,,,,,,,
5122,sun rit,"INT. GEONOSIS, HIGH AUDIENCE CHAMBER - DAY",You have been charged and found guilty of Espionage.,2,you have been charged and found guilty of espionage,1,,,,,,,,,,,,,,,,,,,
5123,sun rit,"INT. GEONOSIS, EXECUTION ARENA - DAY",The felons before you have been convicted of espionage against the Sovereign System of Geonosis. Their sentence of death is to be carried out in this public arena henceforth.,2,the felons before you have been convicted of espionage against the sovereign system of geonosis their sentence of death is to be carried out in this public arena henceforth,1,,,,,,,,,,,,,,,,,,,
5124,super battle droid,61 INT. HALLWAY-TRADE FEDERATION CRUISER,"Don't move, dummy. Ouch! Zap this.",3,dont move dummy ouch zap this,1,b2-ha super battle droid,,Confederacy of Independent Systems,Masculine programming,,,,,,"1.93 meters (6 ft, 4 in)",,Battle droid,,,,,,super battle droid,0.0
5125,super battle droid 1,23 INT MAIN HANGAR-TRADE FEDERATION CRUISER,What's that?,3,whats that,1,,,,,,,,,,,,,,,,,,,
5126,super battle droid 1,28 INT. ELEVATOR SHAFT-TRADE FEDERATION CRUISER,There it is again.,3,there it is again,1,,,,,,,,,,,,,,,,,,,
5127,super battle droid 1,31 INT. MAIN HANGAR-TRADE FEDERATION CRUISER,Hey you!,3,hey you,1,,,,,,,,,,,,,,,,,,,
5128,super battle droid 1,32 INT. ELEVATOR-TRADE FEDERATION CRUISER,You stupid little astro droid!,3,you stupid little astro droid,1,,,,,,,,,,,,,,,,,,,
5129,super battle droid 2,23 INT MAIN HANGAR-TRADE FEDERATION CRUISER,Get back to work. It's nothing.,3,get back to work its nothing,1,,,,,,,,,,,,,,,,,,,
5130,super battle droid g21,71 EXT. UTAPAU-LANDING PLATFORM-DAY,"The planet is secure, sir. The population is under control.",3,the planet is secure sir the population is under control,1,g21,,Confederacy of Independent Systems,Masculine programming,,,,,,1.91 meters,,Battle droid,,,,,,super battle droid g21,0.0
5131,super battle droid g21,71 EXT. UTAPAU-LANDING PLATFORM-DAY,"This way, sir...",3,this way sir,1,g21,,Confederacy of Independent Systems,Masculine programming,,,,,,1.91 meters,,Battle droid,,,,,,super battle droid g21,0.0
5132,super battle droid r77,16 INT. VENT SHAFT-TRADE FEDERATION CRUISER,I have a bad feeling about this.,3,i have a bad feeling about this,1,,,,,,,,,,,,,,,,,,,
5133,tagge,INT. DEATH STAR - CONFERENCE ROOM,Until this battle station is fully operational we are vulnerable. The Rebel Alliance is too well equipped. They're more dangerous than you realize.,4,until this battle station is fully operational we are vulnerable the rebel alliance is too well equipped theyre more dangerous than you realize,2,adelaide tagge,Human,Tagge Corporation,,,Blonde,Pale,,,,,,,,,House of Tagge,,tagge,4.0
5134,tagge,INT. DEATH STAR - CONFERENCE ROOM,The Rebellion will continue to gain a support in the Imperial Senate as long as....,4,the rebellion will continue to gain a support in the imperial senate as long as,2,adelaide tagge,Human,Tagge Corporation,,,Blonde,Pale,,,,,,,,,House of Tagge,,tagge,4.0
5135,tagge,INT. DEATH STAR - CONFERENCE ROOM,That's impossible! How will the Emperor maintain control without the bureaucracy?,4,thats impossible how will the emperor maintain control without the bureaucracy,2,adelaide tagge,Human,Tagge Corporation,,,Blonde,Pale,,,,,,,,,House of Tagge,,tagge,4.0
5136,tagge,INT. DEATH STAR - CONFERENCE ROOM,"And what of the Rebellion? If the Rebels have obtained a complete technical readout of this station, it is possible, however unlikely, that they might find a weakness and exploit it.",4,and what of the rebellion if the rebels have obtained a complete technical readout of this station it is possible however unlikely that they might find a weakness and exploit it,2,adelaide tagge,Human,Tagge Corporation,,,Blonde,Pale,,,,,,,,,House of Tagge,,tagge,4.0
5137,tarkin,INT. DEATH STAR - CONFERENCE ROOM,The Imperial Senate will no longer be of any concern to us. I've just received word that the Emperor has dissolved the council permanently. The last remnants of the Old Republic have been swept away.,4,the imperial senate will no longer be of any concern to us ive just received word that the emperor has dissolved the council permanently the last remnants of the old republic have been swept away,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5138,tarkin,INT. DEATH STAR - CONFERENCE ROOM,The regional governors now have direct control over territories. Fear will keep the local systems in line. Fear of this battle station.,4,the regional governors now have direct control over territories fear will keep the local systems in line fear of this battle station,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5139,tarkin,INT. DEATH STAR - CONFERENCE ROOM,"Enough of this! Vader, release him!",4,enough of this vader release him,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5140,tarkin,INT. DEATH STAR - CONFERENCE ROOM,This bickering is pointless. Lord Vader will provide us with the location of the Rebel fortress by the time this station is operational. We will then crush the Rebellion with one swift stroke.,4,this bickering is pointless lord vader will provide us with the location of the rebel fortress by the time this station is operational we will then crush the rebellion with one swift stroke,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5141,tarkin,INT. DEATH STAR - CONTROL ROOM,Perhaps she would respond to an alternative form of persuasion.,4,perhaps she would respond to an alternative form of persuasion,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5142,tarkin,INT. DEATH STAR - CONTROL ROOM,I think it is time we demonstrate the full power of this station. (to soldier) Set your course for Princess Leia's home planet of Alderaan.,4,i think it is time we demonstrate the full power of this station to soldier set your course for princess leias home planet of alderaan,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5143,tarkin,INT. DEATH STAR - CONTROL ROOM,Charming to the last. You don't know how hard I found it signing the order to terminate your life!,4,charming to the last you dont know how hard i found it signing the order to terminate your life,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5144,tarkin,INT. DEATH STAR - CONTROL ROOM,"Princess Leia, before your execution I would like you to be my guest at a ceremony that will make this battle station operational. No star system will dare oppose the Emperor now.",4,princess leia before your execution i would like you to be my guest at a ceremony that will make this battle station operational no star system will dare oppose the emperor now,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5145,tarkin,INT. DEATH STAR - CONTROL ROOM,"Not after we demonstrate the power of this station. In a way, you have determined the choice of the planet that'll be destroyed first. Since you are reluctant to provide us with the location of the Rebel base, I have chosen to test this station's destructive power... on your home planet of Alderaan.",4,not after we demonstrate the power of this station in a way you have determined the choice of the planet thatll be destroyed first since you are reluctant to provide us with the location of the rebel base i have chosen to test this stations destructive power on your home planet of alderaan,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5146,tarkin,INT. DEATH STAR - CONTROL ROOM,You would prefer another target? A military target? Then name the system!,4,you would prefer another target a military target then name the system,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5147,tarkin,INT. DEATH STAR - CONTROL ROOM,I grow tired of asking this. So it'll be the last time. Where is the Rebel base?,4,i grow tired of asking this so itll be the last time where is the rebel base,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5148,tarkin,INT. DEATH STAR - CONTROL ROOM,"There. You see Lord Vader, she can be reasonable. (addressing Motti) Continue with the operation. You may fire when ready.",4,there you see lord vader she can be reasonable addressing motti continue with the operation you may fire when ready,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5149,tarkin,INT. DEATH STAR - CONTROL ROOM,You're far too trusting. Dantooine is too remote to make an effective demonstration. But don't worry. We will deal with your Rebel friends soon enough.,4,youre far too trusting dantooine is too remote to make an effective demonstration but dont worry we will deal with your rebel friends soon enough,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5150,tarkin,INT. DEATH STAR - CONFERENCE ROOM,Yes.,4,yes,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5151,tarkin,INT. DEATH STAR - CONFERENCE ROOM,She lied! She lied to us!,4,she lied she lied to us,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5152,tarkin,INT. DEATH STAR - CONFERENCE ROOM,Terminate her... immediately!,4,terminate her immediately,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5153,tarkin,INT. DEATH STAR - CONFERENCE ROOM,Yes.,4,yes,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
5154,tarkin,INT. DEATH STAR - CONFERENCE ROOM,Obi-Wan Kenobi! What makes you think so?,4,obiwan kenobi what makes you think so,2,emelsine tarkin,Human,,Female,She/her,Dark,Light,,,,Green,,,,c. 243 BBY,Tarkin family,,tarkin,4.0
